SeniorCitizen,tenure,MonthlyCharges,TotalCharges,AvgMonthlyCharges,ChargeRatio,TotalServices,HasProtectionServices,HasAnyProtection,HasStreamingServices,HasAnyStreaming,LongTermAutoPayment,HighRiskCustomer,HasPaperlessBilling,Partner_encoded,Dependents_encoded,PhoneService_encoded,PaperlessBilling_encoded,Gender_encoded,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,42,97.1,4016.75,95.63690476190476,0.984932077877495,6,1,1,2,1,0,0,0,1,1,1,0,1,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False
0,8,29.25,226.95,28.36875,0.9698717948717949,2,1,1,0,0,0,1,1,0,0,0,1,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0,16,89.45,1430.25,89.390625,0.9993362213527109,5,2,1,1,1,0,0,1,1,1,1,1,0,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
0,26,79.3,2015.8,77.53076923076922,0.9776893976137356,4,1,1,0,0,0,0,0,1,0,1,0,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,45,24.7,1174.35,26.096666666666664,1.056545209176788,2,0,0,0,0,1,0,0,1,0,1,0,1,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,20,19.5,403.15,20.1575,1.0337179487179486,1,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,41,74.25,3089.1,75.34390243902439,1.0147326927814733,3,1,1,0,0,0,1,1,0,0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1,12,29.35,381.2,31.766666666666666,1.0823395797842132,2,1,1,0,0,0,0,1,0,0,0,1,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,17,88.25,1460.65,85.92058823529412,0.9736043992667889,5,1,1,1,1,0,1,0,1,1,1,0,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,54,20.0,1149.65,21.289814814814818,1.064490740740741,1,0,0,0,0,0,0,0,0,0,1,0,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,13,19.85,252.0,19.384615384615383,0.9765549312148808,1,0,0,0,0,0,1,1,1,1,1,1,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,1,45.3,45.3,45.3,1.0,2,0,0,0,0,0,1,0,0,0,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,6,20.4,107.6,17.933333333333334,0.8790849673202614,1,0,0,0,0,1,0,1,1,1,1,1,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,3,60.25,170.5,56.833333333333336,0.9432918395573997,4,0,0,1,1,0,1,1,0,0,1,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,53,92.55,4779.45,90.17830188679245,0.9743738723586435,5,2,1,1,1,0,1,1,1,1,1,1,1,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False
0,72,101.3,7261.25,100.85069444444444,0.9955646045848415,7,3,1,1,1,1,0,1,0,0,1,1,0,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False
0,39,20.15,826.0,21.17948717948718,1.0510911751606542,1,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,9,79.75,769.1,85.45555555555556,1.0715430163706026,3,0,0,1,1,0,1,1,1,0,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,5,96.25,512.45,102.49000000000001,1.064831168831169,5,1,1,2,1,0,1,1,0,0,1,1,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
0,70,79.7,5743.3,82.04714285714286,1.0294497221724324,8,4,1,1,1,1,0,0,1,1,1,0,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False
0,1,69.15,69.15,69.15,1.0,2,0,0,0,0,0,1,1,1,0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,72,82.15,5784.3,80.3375,0.9779367011564212,7,2,1,2,1,1,0,0,1,0,1,0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False
0,9,68.95,593.85,65.98333333333333,0.9569736524051244,6,3,1,1,1,0,1,1,1,0,1,1,1,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True
0,18,19.55,389.25,21.625,1.1061381074168797,1,0,0,0,0,0,1,1,0,0,1,1,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,13,59.9,788.35,60.642307692307696,1.012392448953384,4,1,1,1,1,0,1,1,0,0,1,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
0,6,44.75,270.95,45.15833333333333,1.0091247672253258,2,0,0,0,0,0,1,0,0,0,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,70,44.6,3058.15,43.68785714285715,0.9795483664317746,5,4,1,0,0,1,0,1,0,0,0,1,0,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
0,4,75.35,338.1,84.525,1.121765096217651,3,0,0,0,0,0,1,0,0,0,1,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,16,19.7,342.4,21.4,1.0862944162436547,1,0,0,0,0,0,1,1,0,0,1,1,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,11,61.25,729.95,66.35909090909091,1.0834137291280148,4,1,1,1,1,0,0,1,0,0,1,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
0,1,29.85,29.85,29.85,1.0,2,1,1,0,0,0,1,1,1,0,0,1,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,35.25,35.25,35.25,1.0,2,0,0,1,1,0,0,1,0,0,0,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,63,86.7,5309.5,84.27777777777777,0.9720620274253492,8,4,1,2,1,1,0,1,0,0,1,1,1,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,11,75.9,866.4,78.76363636363637,1.0377290693496226,3,1,1,0,0,0,1,1,0,0,1,1,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0,72,108.05,7806.6,108.42500000000001,1.0034706154558075,8,3,1,2,1,1,0,1,0,0,1,1,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,29,58.75,1696.2,58.4896551724138,0.9955685986793837,5,3,1,0,0,0,0,1,0,0,1,1,1,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
0,1,78.65,78.65,78.65,1.0,3,0,0,1,1,0,1,0,0,1,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,35,59.6,2094.9,59.854285714285716,1.0042665388302974,5,2,1,0,0,0,1,1,0,0,1,1,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,5,25.45,134.75,26.95,1.0589390962671905,2,0,0,0,0,0,1,0,0,0,1,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,15,96.5,1392.25,92.81666666666666,0.9618307426597582,6,2,1,1,1,0,1,1,1,0,1,1,1,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,45,84.35,3858.05,85.73444444444445,1.016413093591517,8,4,1,2,1,0,0,1,1,1,1,1,1,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
0,4,20.5,79.05,19.7625,0.9640243902439024,1,0,0,0,0,1,0,0,1,0,1,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
1,72,25.4,1809.35,25.12986111111111,0.9893646106736658,2,0,0,0,0,1,0,0,0,0,1,0,1,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,3,19.65,60.65,20.216666666666665,1.0288379983036473,1,0,0,0,0,0,1,0,1,1,1,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,54,20.5,1035.7,19.17962962962963,0.9355916892502258,1,0,0,0,0,0,0,1,0,0,1,1,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,2,70.7,140.7,70.35,0.9950495049504949,2,0,0,0,0,0,0,0,0,0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,63,71.9,4479.2,71.0984126984127,0.988851358809634,7,3,1,1,1,1,0,1,0,0,1,1,1,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False
0,1,20.95,20.95,20.95,1.0,1,0,0,0,0,0,0,0,0,0,1,0,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
0,28,54.3,1546.3,55.225,1.017034990791897,4,2,1,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1,72,77.35,5396.25,74.94791666666667,0.9689452704158587,7,3,1,1,1,1,0,0,1,0,1,0,1,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False
0,15,95.7,1451.1,96.74,1.0108672936259142,6,2,1,1,1,0,1,0,0,0,1,0,1,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
0,69,110.05,7430.75,107.69202898550725,0.9785736391231917,8,3,1,2,1,1,0,1,0,0,1,1,1,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False
1,71,107.5,7713.55,108.64154929577465,1.0106190632165084,8,3,1,2,1,0,1,1,1,0,1,1,1,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
0,51,47.85,2356.75,46.21078431372549,0.9657426188866352,3,1,1,0,0,1,0,0,0,1,1,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
0,9,19.75,210.65,23.405555555555555,1.1850914205344585,1,0,0,0,0,0,0,0,1,1,1,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,71,93.25,6669.45,93.93591549295775,1.0073556621228712,6,2,1,1,1,0,0,1,1,0,1,1,1,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1,47,59.6,2754.0,58.59574468085106,0.9831500785377695,5,2,1,0,0,1,0,0,0,0,1,0,1,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
0,35,49.2,1701.65,48.61857142857143,0.9881823461091754,4,1,1,2,1,0,1,0,0,0,0,0,1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,3,46.1,130.15,43.38333333333333,0.9410701373825018,2,0,0,0,0,0,1,1,1,0,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,15,20.55,295.95,19.73,0.9600973236009732,1,0,0,0,0,0,0,0,1,1,1,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1,33,109.9,3694.7,111.96060606060605,1.018749827667025,8,3,1,2,1,0,0,1,1,0,1,1,1,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False
0,2,44.35,81.25,40.625,0.9160090191657272,2,0,0,0,0,0,1,0,0,0,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,44.75,44.75,44.75,1.0,2,0,0,0,0,0,1,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,70,88.55,6306.5,90.09285714285714,1.0174235702186012,9,4,1,2,1,1,0,1,1,0,1,1,1,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,66,74.6,4798.4,72.7030303030303,0.9745714517832481,7,3,1,1,1,1,0,1,0,0,1,1,1,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False
0,41,45.2,1841.9,44.924390243902444,0.9939024390243902,2,0,0,0,0,0,0,0,0,1,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,72,65.6,4566.5,63.423611111111114,0.9668233401084011,7,4,1,2,1,1,0,1,0,0,0,1,1,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,72,89.4,6376.55,88.56319444444445,0.9906397588864032,9,4,1,2,1,0,0,1,1,1,1,1,1,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
0,10,70.1,659.65,65.965,0.9410128388017118,2,0,0,0,0,0,1,1,1,0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,51,30.05,1529.45,29.98921568627451,0.997977227496656,2,1,1,0,0,0,0,1,1,0,0,1,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,27,89.2,2383.6,88.28148148148148,0.9897027071914963,5,2,1,1,1,0,1,1,0,0,1,1,0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
0,43,106.0,4532.3,105.40232558139536,0.9943615620886354,7,3,1,2,1,1,0,1,0,1,1,1,0,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False
0,1,45.0,45.0,45.0,1.0,2,0,0,0,0,0,1,1,1,0,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,24,56.25,1454.25,60.59375,1.0772222222222223,4,2,1,0,0,1,0,1,1,1,1,1,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
0,7,75.15,496.9,70.98571428571428,0.9445870164433037,3,1,1,0,0,0,0,1,1,0,1,1,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,41,79.85,3320.75,80.9939024390244,1.0143256410648014,7,3,1,2,1,1,0,1,0,0,1,1,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False
0,3,70.25,229.7,76.56666666666666,1.0899169632265717,2,0,0,0,0,0,1,1,0,0,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,52,64.3,3410.6,65.58846153846153,1.0200382820911593,5,2,1,1,1,0,0,1,1,0,1,1,0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
0,1,94.6,94.6,94.6,1.0,5,0,0,2,1,0,1,1,0,0,1,1,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,26,93.6,2404.1,92.46538461538461,0.9878780407626562,5,0,0,2,1,0,1,1,0,0,1,1,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,14,86.3,1180.95,84.35357142857143,0.9774457871213376,4,1,1,1,1,0,1,1,0,0,1,1,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1,9,19.85,183.15,20.35,1.0251889168765742,1,0,0,0,0,1,0,0,1,0,1,0,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,40,84.9,3369.05,84.22625000000001,0.9920641931684335,4,0,0,1,1,0,1,1,0,0,1,1,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,63,81.2,4965.1,78.81111111111112,0.9705801860974275,4,1,1,0,0,1,0,1,1,0,1,1,0,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
0,32,75.5,2324.7,72.646875,0.9622102649006622,3,1,1,0,0,0,0,1,1,0,1,1,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,28,35.9,973.65,34.77321428571428,0.9686132113012337,2,0,0,1,1,0,1,1,1,1,0,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1,62,89.1,5618.3,90.61774193548388,1.0170341406900547,6,3,1,0,0,0,1,1,1,0,1,1,1,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
0,9,54.8,452.8,50.31111111111111,0.9180859691808597,4,2,1,0,0,0,1,0,1,1,1,0,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
0,60,60.8,3603.45,60.0575,0.9877878289473684,6,3,1,2,1,1,0,0,1,0,0,0,0,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,69,26.0,1796.55,26.03695652173913,1.0014214046822743,2,0,0,0,0,1,0,1,1,1,1,1,1,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,23,79.1,1783.75,77.55434782608695,0.980459517396801,4,2,1,0,0,0,1,1,0,0,1,1,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
0,2,47.8,92.45,46.225,0.967050209205021,3,1,1,0,0,0,1,1,0,0,1,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,70,114.3,8244.3,117.77571428571427,1.0304086989126358,9,4,1,2,1,1,0,0,1,0,1,0,1,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1,67,107.05,7142.5,106.6044776119403,0.9958381841376955,7,2,1,2,1,1,0,1,1,0,1,1,0,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False
0,38,95.1,3691.2,97.13684210526316,1.0214178980574464,6,2,1,1,1,0,0,1,0,0,1,1,1,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
0,64,25.55,1714.95,26.79609375,1.0487707925636007,2,0,0,0,0,0,0,0,1,0,1,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,51,111.55,5720.35,112.16372549019609,1.0055017973123808,8,3,1,2,1,0,0,1,1,0,1,1,1,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False
0,1,74.6,74.6,74.6,1.0,3,1,1,0,0,0,1,1,0,0,1,1,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0,46,101.1,4674.4,101.61739130434782,1.005117619231927,6,1,1,2,1,0,0,1,0,0,1,1,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False
0,36,53.65,1939.35,53.87083333333333,1.004116185150668,4,2,1,0,0,0,0,0,1,1,1,0,1,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
0,64,68.3,4378.8,68.41875,1.0017386530014643,6,3,1,1,1,0,0,1,1,0,1,1,0,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True
0,55,75.0,4213.9,76.61636363636363,1.021551515151515,7,3,1,1,1,1,0,1,1,1,1,1,0,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False
0,16,73.85,1284.2,80.2625,1.0868314150304672,3,0,0,0,0,0,0,1,1,0,1,1,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,68,19.95,1377.7,20.26029411764706,1.0155535898569956,1,0,0,0,0,1,0,0,1,1,1,0,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,40,20.4,854.9,21.3725,1.047671568627451,1,0,0,0,0,1,0,1,0,1,1,1,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,2,20.2,34.75,17.375,0.8601485148514851,1,0,0,0,0,0,0,0,1,1,1,0,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1,31,99.95,3186.65,102.79516129032258,1.0284658458261389,6,1,1,2,1,0,1,1,0,0,1,1,0,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
0,36,95.0,3440.25,95.5625,1.005921052631579,5,0,0,2,1,0,0,1,1,0,1,1,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1,59,93.85,5574.75,94.48728813559322,1.0067904969162838,5,0,0,2,1,0,0,1,1,0,1,1,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
0,70,25.15,1790.15,25.57357142857143,1.016841806305027,2,0,0,0,0,1,0,0,1,1,1,0,1,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,72,55.3,3983.6,55.327777777777776,1.0005023106288928,4,1,1,0,0,1,0,0,1,1,1,0,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,2,45.55,84.4,42.2,0.9264544456641055,2,0,0,0,0,0,1,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,15,68.6,1108.6,73.90666666666667,1.0773566569484936,2,0,0,0,0,0,0,1,1,0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,45,113.3,5032.25,111.82777777777778,0.9870059821516132,9,4,1,2,1,0,0,0,1,0,1,0,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True
0,1,19.95,19.95,19.95,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
0,11,80.5,896.9,81.53636363636363,1.0128740824392999,4,1,1,0,0,0,0,1,1,0,1,1,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,50.55,50.55,50.55,1.0,3,0,0,0,0,0,1,0,0,0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,7,95.6,644.35,92.05,0.962866108786611,5,0,0,2,1,0,0,1,1,0,1,1,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1,64,94.25,6081.4,95.021875,1.0081896551724137,6,2,1,1,1,0,1,1,1,0,1,1,1,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
0,54,105.4,5643.4,104.5074074074074,0.9915313795769203,7,3,1,2,1,1,0,1,0,0,1,1,1,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False
0,3,20.85,72.0,24.0,1.1510791366906474,1,0,0,0,0,0,1,0,1,0,1,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,2,95.15,196.9,98.45,1.0346820809248554,5,0,0,2,1,0,1,1,0,0,1,1,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,67,19.8,1311.3,19.571641791044776,0.9884667571234734,1,0,0,0,0,0,0,1,0,0,1,1,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,5,88.9,454.15,90.83,1.0217097862767153,5,2,1,1,1,0,1,1,1,0,1,1,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
0,3,80.0,241.3,80.43333333333334,1.0054166666666666,4,2,1,0,0,0,1,1,1,1,1,1,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
0,19,25.35,566.1,29.794736842105266,1.175334786670819,1,0,0,0,0,0,0,1,0,1,0,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,7,19.95,147.5,21.071428571428573,1.0562119584675975,1,0,0,0,0,0,1,1,0,0,1,1,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,23,34.65,768.45,33.410869565217396,0.9642386598908339,2,0,0,1,1,0,0,1,0,0,0,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,72,108.95,7875.0,109.375,1.0039008719596145,8,3,1,2,1,1,0,1,1,0,1,1,1,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False
0,5,25.05,125.5,25.1,1.001996007984032,1,0,0,0,0,0,1,0,1,1,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,1,100.8,100.8,100.8,1.0,6,1,1,2,1,0,1,1,1,0,1,1,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,68,58.25,3975.7,58.46617647058823,1.0037111840444333,5,2,1,0,0,1,0,0,1,0,1,0,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0,31,21.0,697.7,22.506451612903227,1.0717357910906298,1,0,0,0,0,0,0,0,1,1,1,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,1,78.95,78.95,78.95,1.0,3,0,0,1,1,0,1,1,0,0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,18,23.75,424.5,23.583333333333332,0.9929824561403509,2,0,0,0,0,0,0,0,0,0,1,0,1,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,6,49.45,314.6,52.43333333333334,1.0603302999662958,3,1,1,0,0,0,1,1,0,0,1,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,32,20.5,696.8,21.775,1.0621951219512193,1,0,0,0,0,0,0,0,0,1,1,0,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,6,48.95,273.25,45.541666666666664,0.9303711270003403,3,0,0,0,0,0,0,1,1,1,1,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,8,20.15,165.5,20.6875,1.0266749379652607,1,0,0,0,0,0,0,0,1,1,1,0,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,51,24.75,1234.6,24.2078431372549,0.9780946722123192,2,0,0,0,0,0,0,0,0,0,1,0,1,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,2,25.05,56.35,28.175,1.124750499001996,1,0,0,0,0,0,1,1,0,0,0,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,6,98.15,567.45,94.575,0.9635761589403973,7,4,1,1,1,0,0,1,0,0,1,1,0,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False
